CustID,Marital_Status,Education,Kidhome,Teenhome,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Income,Age,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumAppPurchases,NumStorePurchases,NumWebVisitsMonth,MntTotal,MntRegularProds,AcceptedCmpOverall,Response
2659,Married,Bachelors,Yes,No,0,0,0,0,0,0,41443,43,79,171,7,171,25,19,89,6,8,1,5,8,393,304,0,0
2660,Single,Secondary,2,Yes,0,0,0,0,0,0,52195,42,2,12,0,4,0,0,1,1,1,0,2,8,16,15,0,0
2661,Married,Masters,No,No,0,1,1,0,0,0,83790,72,81,1076,16,417,42,48,16,1,8,10,6,3,1599,1583,2,0
2662,Widow,Masters,No,Yes,0,0,0,0,0,0,44551,66,24,182,4,33,0,0,66,2,4,1,5,7,219,153,0,0
2663,Together,Bachelors,Yes,No,0,0,0,0,0,0,69508,40,NA,824,32,162,42,32,43,2,11,4,11,6,1092,1049,0,0
2664,Together,Secondary,Yes,No,0,0,0,0,0,0,45204,32,93,30,11,25,29,1,18,1,1,1,4,3,96,78,0,0
2665,Married,Bachelors,No,No,0,0,0,0,0,0,72460,51,NA,377,10,540,80,30,10,1,3,5,7,1,1037,1027,0,0
2666,Together,PhD,No,2,0,0,0,0,0,0,77622,50,3,520,7,154,19,0,14,2,6,3,11,3,700,686,0,0
2667,Married,PhD,Yes,No,0,0,0,0,0,0,30732,40,44,155,1,25,0,1,3,4,4,1,4,8,182,179,0,0
2668,Divorced,Bachelors,No,Yes,0,0,0,0,0,0,63887,58,38,897,23,207,15,11,92,5,9,6,12,6,1153,1061,0,0
2669,Together,Bachelors,Yes,No,0,0,0,0,0,0,NA,42,46,131,0,16,2,1,39,4,3,1,4,8,150,111,0,0
2670,Together,Bachelors,No,Yes,0,0,0,0,0,0,NA,NA,84,297,7,79,0,11,182,2,8,2,4,8,394,212,0,0
2671,Divorced,Bachelors,No,Yes,0,0,0,0,0,0,51537,68,27,787,20,204,0,0,92,3,2,2,11,8,1011,919,0,0
2672,Married,PhD,No,No,0,0,0,0,0,0,79930,48,72,792,86,740,67,51,17,1,3,5,8,2,1736,1719,0,0
2673,Together,PhD,Yes,No,0,0,0,0,0,0,34320,34,66,4,1,9,3,0,0,1,1,0,2,8,17,17,0,0
2674,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,54,NA,231,7,137,4,15,39,9,5,1,8,7,394,355,0,1
2675,Divorced,Secondary,No,Yes,0,0,1,0,0,0,81975,58,2,983,76,184,180,138,27,1,6,3,4,7,1561,1534,NA,0
2676,Together,Bachelors,Yes,No,0,0,0,0,0,0,38590,49,65,3,1,8,4,3,3,1,1,0,2,8,19,16,0,0
2677,Single,Bachelors,No,No,0,0,0,0,0,0,15033,69,37,0,4,5,6,0,4,1,1,0,3,3,15,11,0,0
2678,Married,PhD,No,Yes,0,0,0,0,0,0,62745,55,89,562,21,464,28,10,32,3,7,8,11,5,1085,1053,0,0
2679,Married,Secondary,Yes,No,0,0,0,0,0,0,NA,45,NA,5,9,20,6,8,21,2,2,0,4,6,48,27,0,0
2680,Together,Masters,Yes,No,0,0,0,0,0,0,23661,38,46,18,0,4,0,0,1,1,1,0,3,7,22,21,0,0
2681,Single,PhD,No,Yes,0,0,0,0,0,0,79761,62,32,415,5,124,15,35,11,1,5,2,11,3,594,583,0,0
2682,Single,Bachelors,Yes,No,0,0,0,0,0,0,NA,47,54,5,3,10,12,7,20,4,3,1,3,7,37,17,0,0
2683,Widow,Bachelors,No,No,0,1,0,0,0,0,73455,52,98,901,61,757,186,163,20,1,6,5,10,3,2068,2048,NA,0
2684,Together,Bachelors,No,Yes,0,0,0,0,0,0,64961,62,97,382,114,276,75,124,38,2,6,4,4,3,971,933,0,0
2685,Single,Bachelors,Yes,No,0,0,0,0,0,0,22804,49,75,14,1,7,2,1,1,1,2,0,2,9,25,24,0,0
2686,Married,Bachelors,No,No,0,0,0,1,0,0,73687,30,8,559,153,503,218,13,181,1,3,9,9,2,1446,1265,NA,1
2687,Married,Bachelors,No,Yes,0,0,0,0,0,0,61074,62,37,789,0,133,0,28,152,7,11,5,8,7,950,798,0,0
2688,Married,PhD,Yes,Yes,0,0,0,0,0,0,31686,56,31,11,0,5,0,0,1,2,1,0,3,6,16,15,0,0
2689,Married,Bachelors,Yes,No,0,1,1,1,0,0,80134,48,40,1218,16,272,104,0,80,2,5,3,6,6,1610,1530,3,1
2690,Married,Bachelors,No,Yes,0,0,0,0,0,0,75027,67,NA,925,64,179,133,12,77,2,9,4,6,5,1313,1236,0,0
2691,Married,PhD,No,No,0,0,0,0,0,0,67546,32,90,864,134,768,150,38,172,1,4,10,5,3,1954,1782,0,0
2692,Together,Masters,No,Yes,0,0,0,0,0,0,65176,51,57,960,28,183,220,70,70,4,9,6,6,6,1461,1391,0,0
2693,Single,Masters,Yes,No,0,0,0,0,0,0,NA,45,59,16,3,25,6,1,13,2,2,0,3,8,51,38,0,0
2694,Single,Bachelors,Yes,No,0,0,0,0,0,0,NA,35,52,3,3,7,0,2,11,2,1,0,3,6,15,4,0,0
2695,Divorced,Bachelors,No,No,0,1,1,1,1,0,102692,46,5,168,148,444,32,172,148,1,6,9,13,2,964,816,4,1
2696,Together,Secondary,No,No,0,0,0,0,0,0,26490,62,NA,45,47,52,21,20,25,2,3,1,5,6,185,160,0,0
2697,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,53,77,650,28,353,45,42,30,5,4,6,11,8,1118,1088,0,0
2698,Single,PhD,Yes,No,0,0,0,0,0,0,30899,46,35,24,0,8,0,0,1,2,1,0,3,6,32,31,0,0
2699,Together,PhD,No,Yes,0,1,0,0,0,0,63342,59,NA,918,21,118,13,10,21,3,8,3,5,6,1080,1059,NA,0
2700,Single,Bachelors,No,Yes,0,0,0,0,0,0,45989,56,97,138,33,87,28,24,12,4,3,2,7,3,310,298,0,0
2701,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,56,95,12,4,2,10,6,10,4,2,0,4,5,34,24,0,0
2702,Single,PhD,2,Yes,0,0,0,0,0,0,40737,NA,24,11,0,4,0,0,2,1,1,0,2,8,15,13,0,0
2703,Divorced,Bachelors,Yes,No,1,0,0,0,0,0,15287,41,60,1,2,8,4,3,13,2,1,1,2,7,18,5,NA,1
2704,Divorced,PhD,No,2,0,0,0,0,0,0,69674,52,46,554,41,215,11,0,24,3,10,2,10,5,821,797,0,0
2705,Married,Masters,Yes,No,0,0,0,0,0,0,44159,50,85,167,2,62,24,13,7,4,4,1,6,5,268,261,0,0
2706,Married,PhD,Yes,No,0,0,0,0,0,0,37717,42,31,9,0,6,4,1,5,1,1,0,2,9,20,15,0,0
2707,Together,Masters,Yes,Yes,0,0,0,0,0,0,43776,68,NA,177,2,71,3,2,20,6,5,2,4,8,255,235,0,1
2708,Married,Masters,Yes,Yes,0,0,0,0,0,0,38179,54,NA,38,4,22,4,2,20,4,3,1,3,7,70,50,0,0
2709,Married,Bachelors,No,No,1,0,0,0,0,0,80124,57,NA,483,84,398,205,84,241,1,3,7,8,1,1254,1013,NA,0
2710,Married,PhD,Yes,Yes,1,0,0,0,0,0,38097,50,70,77,2,35,0,1,69,4,3,2,2,7,115,46,NA,1
2711,Married,Bachelors,No,No,0,0,0,0,0,0,NA,50,NA,182,74,298,162,149,116,1,3,3,6,1,865,749,0,0
2712,Together,Bachelors,Yes,No,0,0,0,0,0,0,22070,50,11,10,7,19,8,2,21,2,2,2,2,6,46,25,0,0
2713,Single,Bachelors,No,No,0,0,0,0,0,0,69267,67,31,778,44,499,95,73,146,2,3,4,5,7,1489,1343,0,1
2714,Single,Masters,Yes,No,0,0,0,0,0,1,31788,37,15,16,7,23,0,8,6,3,3,0,4,5,54,48,0,0
2715,Together,PhD,No,Yes,0,0,0,0,0,0,61905,45,2,167,0,43,6,2,13,2,4,2,4,5,218,205,0,0
2716,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,29315,60,55,13,2,14,8,7,4,4,2,0,4,6,44,40,0,0
2717,Divorced,Bachelors,Yes,Yes,0,0,0,0,0,0,33378,57,38,33,6,40,3,7,10,3,2,0,4,7,89,79,0,0
2718,Together,PhD,No,Yes,0,0,0,0,0,0,66313,57,86,625,7,99,10,22,7,2,6,3,12,4,763,756,0,0
2719,Single,Bachelors,No,No,0,0,0,0,0,0,NA,64,NA,216,162,224,101,92,162,2,7,4,10,5,795,633,0,1
2720,Together,Masters,No,No,0,0,0,0,0,0,77882,39,NA,68,129,396,188,22,15,1,3,3,5,1,803,788,0,0
2721,Single,PhD,No,No,0,0,0,1,0,0,69867,34,NA,196,0,512,33,130,54,1,3,5,8,1,871,817,NA,1
2722,Divorced,Masters,No,Yes,0,0,0,0,0,0,63841,52,64,635,15,100,20,7,131,1,9,3,9,6,777,646,0,0
2723,Married,HighSchool,Yes,No,0,0,0,0,0,0,24480,39,46,4,19,9,28,25,17,3,3,0,4,7,85,68,0,0
2724,Together,Bachelors,No,Yes,0,0,0,0,0,0,NA,NA,84,297,7,79,0,11,182,2,8,2,4,8,394,212,0,0
2725,Together,Bachelors,No,No,0,0,0,0,0,0,37760,74,NA,84,5,38,150,12,28,2,4,1,6,7,289,261,0,0
2726,Together,PhD,No,Yes,0,0,0,0,0,0,65640,46,NA,204,7,149,20,15,66,1,5,1,8,2,395,329,0,0
2727,Married,Masters,Yes,Yes,0,0,0,0,0,0,44319,45,18,26,0,8,0,0,3,2,2,0,3,5,34,31,0,0
2728,Married,Bachelors,Yes,No,0,0,0,0,0,0,30631,46,75,15,6,20,4,5,20,1,3,1,2,7,50,30,0,0
2729,Together,Bachelors,No,No,0,0,0,0,0,0,75278,68,17,304,98,230,150,74,74,1,6,3,13,3,856,782,0,0
2730,Together,Masters,Yes,Yes,0,0,0,0,0,0,50898,64,NA,285,28,242,55,114,135,13,6,2,12,5,724,589,0,0
2731,Widow,Bachelors,No,No,0,0,0,0,0,0,79946,54,19,395,183,565,166,141,28,1,5,11,5,3,1450,1422,0,0
2732,Divorced,Masters,No,No,0,0,0,0,0,0,35416,71,NA,248,3,81,4,3,51,3,7,1,5,8,339,288,0,0
2733,Together,Secondary,No,No,1,0,0,0,0,0,32414,36,11,20,6,5,0,9,12,1,1,0,3,7,40,28,NA,0
2734,Together,Bachelors,Yes,No,0,0,0,0,0,0,38361,51,NA,39,0,56,20,8,14,3,3,1,3,7,123,109,0,0
2735,Married,Bachelors,No,No,0,0,1,0,0,0,82497,40,32,777,129,573,216,21,203,1,2,7,9,4,1716,1513,NA,0
2736,Together,Bachelors,2,No,0,0,0,0,0,0,16626,49,76,8,3,22,21,1,13,3,3,0,3,9,55,42,0,0
2737,Together,Bachelors,Yes,Yes,0,0,0,0,0,0,29672,55,6,9,1,3,0,4,8,1,0,0,3,6,17,9,0,0
2738,Together,Masters,No,Yes,0,1,0,0,1,0,55951,68,NA,1241,0,80,0,13,40,3,3,6,11,8,1334,1294,2,0
2739,Divorced,Secondary,Yes,No,0,0,0,0,0,0,35388,32,NA,6,4,7,4,3,8,1,1,0,3,7,24,16,0,0
2740,Together,Masters,Yes,No,0,0,0,0,0,0,42386,34,43,65,4,16,0,4,11,1,3,0,3,8,89,78,0,0
2741,Single,Bachelors,No,No,0,0,0,0,0,0,68627,38,45,395,15,263,60,54,38,1,2,3,6,1,787,749,0,0
2742,Divorced,PhD,No,Yes,0,1,0,0,0,0,57912,55,34,801,0,80,0,0,35,5,8,3,12,5,881,846,NA,0
2743,Divorced,Bachelors,Yes,Yes,0,0,0,0,0,0,35246,62,53,36,0,12,2,2,10,4,3,1,3,5,52,42,0,0
2744,Together,Secondary,No,Yes,0,0,0,0,0,0,58821,64,44,513,14,154,19,0,28,1,9,2,9,6,700,672,0,0
2745,Married,PhD,Yes,No,0,0,0,0,0,0,46377,42,89,37,0,46,4,3,0,1,2,1,3,4,90,90,0,0
2746,Single,Bachelors,Yes,No,0,0,0,0,0,0,39747,32,43,80,15,93,20,13,52,3,5,1,4,8,221,169,0,0
2747,Together,Bachelors,Yes,No,0,0,0,0,0,0,NA,36,68,14,1,21,2,3,25,3,3,1,3,7,41,16,0,0
2748,Married,Masters,No,No,0,0,0,1,0,0,80950,59,44,525,147,112,219,147,63,1,6,7,9,2,1150,1087,NA,0
2749,Widow,Bachelors,No,No,0,0,0,0,0,0,NA,54,64,1,26,25,17,23,15,1,3,0,3,9,92,77,0,1
2750,Single,Bachelors,No,No,0,0,1,0,0,0,77457,73,85,675,11,400,15,45,11,1,2,5,10,1,1146,1135,NA,0
2751,Married,Masters,No,Yes,0,1,0,0,0,0,64100,56,93,509,0,27,0,0,10,1,8,3,6,7,536,526,NA,0
2752,Together,Masters,No,No,0,0,0,0,0,0,42670,28,12,154,2,46,20,4,15,1,4,2,4,4,226,211,0,0
2753,Divorced,Bachelors,Yes,No,0,0,0,0,0,0,12571,NA,86,3,5,14,2,12,17,4,3,1,3,6,36,19,0,0
2754,Married,Bachelors,2,Yes,0,0,0,0,0,0,22574,53,28,25,0,8,2,0,2,2,2,0,3,7,35,33,0,0
2755,Single,Masters,No,No,0,0,0,0,0,0,70893,NA,42,768,44,561,77,44,14,1,6,6,10,3,1494,1480,0,0
2756,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,54198,54,NA,185,0,28,3,2,17,6,3,1,6,4,218,201,0,0
2757,Together,Masters,Yes,Yes,0,0,0,0,0,0,28839,64,86,24,0,7,0,0,1,2,2,0,3,5,31,30,0,0
2758,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,48,59,44,4,21,6,0,27,2,3,0,3,7,75,48,0,0
2759,Single,Bachelors,Yes,No,0,0,0,0,0,0,66503,35,NA,91,64,128,65,3,50,2,4,3,6,3,351,301,0,0
2760,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,30833,69,33,11,0,7,3,1,6,2,1,0,3,5,22,16,0,0
2761,Married,Bachelors,No,Yes,0,0,0,0,0,0,64795,49,23,412,5,119,38,29,77,3,3,3,12,2,603,526,0,0
2762,Married,Bachelors,Yes,No,0,0,0,0,0,0,34421,46,81,3,3,7,6,2,9,1,1,0,2,7,21,12,0,0
2763,Divorced,PhD,Yes,Yes,0,0,0,0,0,0,47025,55,6,16,0,3,0,0,1,1,1,0,2,7,19,18,0,0
2764,Divorced,PhD,No,Yes,0,0,0,0,0,0,64325,59,41,731,60,353,78,12,73,5,10,3,5,7,1234,1161,0,0
2765,Single,Bachelors,No,Yes,0,0,0,0,0,0,40464,67,78,424,17,118,7,23,41,6,8,2,8,8,589,548,0,0
2766,Married,Bachelors,No,No,0,0,0,0,0,0,NA,NA,NA,792,0,275,45,45,126,1,4,8,5,3,1157,1031,0,0
2767,Divorced,PhD,Yes,No,0,0,0,0,0,0,NA,NA,39,21,2,28,3,2,9,3,2,0,4,8,56,47,0,0
2768,Married,Bachelors,Yes,No,0,0,0,0,0,0,NA,36,3,22,1,11,0,1,2,1,1,0,3,7,35,33,0,0
2769,Married,PhD,2,Yes,0,0,0,0,0,0,54432,70,37,33,0,5,0,0,0,1,1,0,3,4,38,38,0,0
2770,Single,PhD,Yes,No,0,0,0,0,0,0,NA,34,22,68,7,59,10,5,11,4,3,1,4,8,149,138,0,0
2771,Single,Bachelors,Yes,No,0,0,0,0,0,0,24072,37,79,9,1,6,3,0,4,1,1,0,2,8,19,15,0,0
2772,Single,PhD,No,No,0,0,0,0,0,0,33996,31,46,40,2,15,8,0,6,1,1,1,3,4,65,59,0,0
2773,Married,PhD,No,Yes,0,0,0,0,0,0,66334,64,82,909,11,218,0,0,23,2,9,3,5,5,1138,1115,0,1
2774,Married,Masters,Yes,No,1,0,0,0,0,0,35178,49,10,23,1,13,2,2,18,1,1,1,2,7,41,23,NA,1
2775,Together,Bachelors,Yes,No,0,0,0,0,0,0,22010,37,51,11,2,9,3,0,8,2,2,0,3,8,25,17,0,0
2776,Divorced,Bachelors,No,2,0,0,0,0,0,0,62204,60,38,317,46,247,151,46,139,1,4,5,12,3,807,668,0,0
2777,Divorced,Bachelors,No,No,0,1,1,1,0,0,75693,52,10,797,153,293,72,97,30,1,11,4,6,4,1412,1382,3,1
2778,Married,Bachelors,Yes,No,0,0,0,0,0,0,30675,48,NA,10,2,16,11,2,21,1,1,0,3,8,41,20,0,0
2779,Together,Bachelors,No,No,0,0,1,0,0,0,83003,55,18,856,61,570,40,25,122,1,7,6,8,3,1552,1430,NA,1
2780,Single,Bachelors,No,No,0,0,0,0,0,0,68655,32,95,456,19,832,75,118,38,1,4,5,11,3,1500,1462,0,0
2781,Divorced,Bachelors,No,No,0,0,0,0,0,0,NA,34,11,37,32,38,11,3,18,1,2,1,4,6,121,103,0,0
2782,Married,PhD,No,Yes,0,1,0,0,1,0,55212,51,65,1103,0,45,0,0,34,3,4,2,11,8,1148,1114,2,0
2783,Together,PhD,No,Yes,0,0,0,0,0,0,59292,70,71,378,14,68,19,14,14,2,3,5,8,3,493,479,0,0
2784,Together,HighSchool,Yes,No,1,0,0,0,0,0,27190,47,NA,1,6,7,0,1,3,1,1,0,2,8,15,12,NA,1
2785,Divorced,Bachelors,No,No,0,0,0,0,0,0,82623,68,58,204,34,204,172,153,173,1,2,9,4,1,767,594,0,0
2786,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,44300,55,65,30,0,9,0,0,3,2,1,0,3,6,39,36,0,0
2787,Divorced,Bachelors,No,No,0,0,0,0,0,0,84835,50,0,189,104,379,111,189,218,1,4,4,6,1,972,754,0,1
2788,Widow,Bachelors,Yes,Yes,0,0,0,0,0,0,NA,49,33,15,0,12,7,3,7,3,2,0,3,7,37,30,0,0
2789,Married,Masters,Yes,No,1,0,0,0,0,0,33181,NA,90,9,0,3,0,0,4,1,1,0,2,6,12,8,NA,0
2790,Married,Bachelors,No,Yes,0,0,0,0,0,0,71113,NA,95,495,33,255,11,33,8,4,6,7,9,4,827,819,0,0
2791,Married,Bachelors,Yes,No,1,0,1,0,0,0,71952,34,93,656,80,455,52,107,93,2,8,4,8,4,1350,1257,2,0
2792,Single,PhD,No,No,0,0,0,0,0,0,69759,54,38,452,20,514,13,30,0,3,4,6,5,3,1029,1029,0,1
2793,Married,Bachelors,No,No,0,0,0,0,0,0,72099,46,18,546,91,410,119,0,22,1,3,4,10,1,1166,1144,0,0
2794,Single,PhD,No,Yes,0,0,0,0,0,0,60000,NA,57,1048,0,217,0,0,12,5,11,3,5,6,1265,1253,0,0
2795,Single,Bachelors,Yes,Yes,0,0,0,0,0,1,NA,42,45,22,2,14,0,1,10,2,2,0,3,7,39,29,0,0
2796,Married,Bachelors,No,Yes,0,1,0,0,0,0,50737,65,61,78,0,11,0,0,10,1,2,0,4,6,89,79,NA,0
2797,Married,PhD,No,No,0,0,0,0,0,0,68462,51,6,561,64,785,84,128,48,1,3,3,8,1,1622,1574,0,0
2798,Married,Masters,No,No,0,0,0,0,0,1,65073,77,65,629,17,177,69,0,8,1,5,3,5,2,892,884,0,0
2799,Together,PhD,No,2,0,0,0,0,0,0,46681,72,52,269,15,69,15,19,38,2,4,6,4,5,387,349,0,0
2800,Married,Bachelors,No,No,0,1,0,0,0,0,78618,NA,87,736,163,818,212,163,61,1,4,7,10,2,2092,2031,NA,0
2801,Widow,PhD,No,Yes,0,0,0,0,0,0,NA,51,38,512,0,83,0,0,41,3,6,2,10,4,595,554,0,0
2802,Married,Bachelors,2,No,0,0,0,0,0,0,28442,42,53,19,3,10,11,8,6,3,2,1,4,4,51,45,0,0
2803,Married,PhD,Yes,No,0,0,0,0,0,0,37717,42,31,9,0,6,4,1,5,1,1,0,2,9,20,15,0,0
2804,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,51479,53,NA,247,8,160,6,8,65,7,6,3,6,7,429,364,0,0
2805,Single,Bachelors,No,Yes,0,0,0,0,0,0,54803,51,65,404,0,92,28,27,142,2,6,2,9,4,551,409,0,0
2806,Married,Bachelors,No,No,0,0,0,0,0,0,79530,60,64,333,0,815,129,42,29,1,4,10,11,2,1319,1290,0,0
2807,Divorced,Bachelors,Yes,No,0,0,0,0,0,0,31615,NA,82,2,3,20,6,11,9,2,2,0,3,7,42,33,0,0
2808,Together,Bachelors,No,No,0,0,0,0,0,0,72025,58,27,833,33,549,151,133,233,1,4,3,8,3,1699,1466,0,0
2809,Single,PhD,No,Yes,0,0,0,0,0,0,NA,45,63,789,0,142,12,9,38,2,2,4,8,8,952,914,0,0
2810,Married,Secondary,Yes,No,0,0,0,0,0,0,35684,36,66,10,4,7,0,6,3,1,1,0,3,6,27,24,0,0
2811,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,48178,45,69,159,4,45,6,2,38,6,5,1,4,8,216,178,0,0
2812,Single,Masters,Yes,No,1,0,0,0,0,0,29548,50,52,7,1,6,3,1,11,1,1,1,2,4,18,7,NA,0
2813,Single,Bachelors,No,Yes,0,1,0,0,0,0,NA,54,45,977,12,253,16,12,101,4,4,3,12,8,1270,1169,NA,0
2814,Single,PhD,Yes,Yes,0,0,0,0,0,0,38578,48,2,38,4,22,3,3,3,3,3,0,3,8,70,67,0,1
2815,Single,Masters,Yes,Yes,0,0,0,0,0,0,46098,45,86,57,0,27,0,0,36,4,3,2,2,8,84,48,0,0
2816,Single,Bachelors,No,No,1,0,0,0,0,0,22585,50,23,3,9,15,13,2,39,1,1,1,2,9,42,3,NA,1
2817,Single,Bachelors,Yes,No,0,0,0,0,0,0,NA,31,NA,10,4,14,4,4,1,1,1,0,3,8,36,35,0,0
2818,Together,PhD,No,Yes,0,0,0,0,0,0,66426,59,NA,1043,24,97,32,24,157,2,3,5,10,6,1220,1063,0,0
2819,Single,Bachelors,Yes,No,0,0,0,0,0,0,30822,51,NA,3,9,13,2,12,12,1,1,0,3,7,39,27,0,0
2820,Married,PhD,2,No,0,0,0,0,0,0,33581,51,38,11,0,5,0,0,1,1,1,0,2,8,16,15,0,0
2821,Married,Bachelors,Yes,No,0,0,0,0,0,0,19986,35,NA,3,6,5,0,2,6,1,0,0,3,7,16,10,0,0
2822,Widow,Bachelors,No,No,0,0,0,0,0,0,27421,66,NA,43,12,96,78,40,55,3,4,1,6,7,269,214,0,0
2823,Married,Secondary,2,Yes,0,0,0,0,0,0,NA,47,94,73,3,90,12,1,32,7,4,1,4,8,179,147,0,0
2824,Single,Masters,Yes,No,0,0,0,0,0,0,36143,39,33,12,0,1,0,0,6,1,0,1,2,3,13,7,0,0
2825,Single,Bachelors,Yes,No,0,0,0,0,0,0,10245,49,32,4,7,7,6,4,13,3,1,2,2,5,28,15,0,0
2826,Together,Masters,No,Yes,0,1,0,0,0,0,43795,52,11,314,11,53,4,3,107,3,7,3,4,7,385,278,NA,1
2827,Together,Bachelors,No,Yes,0,0,0,0,0,0,63381,60,78,571,50,142,33,50,159,4,4,5,13,2,846,687,0,0
2828,Together,Bachelors,No,Yes,0,0,0,0,0,0,38823,71,NA,70,0,11,2,8,23,1,2,1,3,6,91,68,0,0
2829,Divorced,PhD,Yes,Yes,0,0,0,0,0,0,83664,52,57,866,21,151,28,21,86,3,2,2,12,5,1087,1001,0,0
2830,Together,Bachelors,No,No,0,0,1,0,0,0,90300,41,7,594,134,786,33,134,57,0,5,6,8,1,1681,1624,NA,0
2831,Together,Masters,Yes,No,0,0,0,0,0,0,62499,41,0,140,4,61,0,13,4,2,3,1,6,4,218,214,0,0
2832,Single,Bachelors,No,No,0,0,0,0,0,0,74293,27,66,375,152,335,93,91,81,1,5,4,6,2,1046,965,0,0
2833,Married,PhD,No,No,0,0,0,0,0,0,51012,74,86,102,9,63,2,9,24,1,4,1,4,6,185,161,0,0
2834,Married,Masters,No,Yes,0,0,0,0,0,0,70777,52,NA,554,35,113,0,7,78,3,5,3,12,3,709,631,0,0
2835,Together,PhD,No,No,0,0,0,0,0,0,68682,29,NA,919,0,505,99,30,45,1,4,9,10,2,1553,1508,0,0
2836,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,43824,49,18,96,1,42,12,3,32,4,3,1,4,8,154,122,0,0
2837,Together,Bachelors,Yes,No,0,0,0,0,0,0,15345,36,51,5,2,16,3,2,19,2,1,1,2,8,28,9,0,1
2838,Single,Bachelors,Yes,No,0,0,0,0,0,0,23442,33,71,2,0,6,8,6,5,1,1,0,3,7,22,17,0,0
2839,Together,Secondary,Yes,No,0,0,0,0,0,0,14515,40,71,6,4,9,6,36,35,4,2,2,3,7,61,26,0,1
2840,Divorced,Secondary,Yes,Yes,0,0,0,0,0,0,31395,64,NA,23,1,25,0,8,7,4,2,1,3,6,57,50,0,0
2841,Together,Bachelors,No,No,0,0,0,0,0,0,75276,55,2,610,105,125,137,42,21,1,9,4,9,5,1019,998,0,0
2842,Single,Bachelors,Yes,Yes,0,0,0,0,0,0,42373,46,83,67,5,61,3,8,19,5,2,1,5,5,144,125,0,0
2843,Together,Bachelors,No,No,0,0,0,0,0,0,30507,60,NA,65,36,74,38,20,110,1,5,1,4,7,233,123,0,0
2844,Single,PhD,Yes,2,0,1,0,0,0,0,55521,65,11,416,0,26,0,0,4,9,6,3,6,7,442,438,NA,1
2845,Married,Bachelors,Yes,Yes,0,0,0,0,0,0,48006,55,55,23,0,11,3,2,2,1,1,0,3,6,39,37,0,0
2846,Single,PhD,Yes,No,0,0,0,0,0,0,27213,48,19,19,3,26,10,9,3,3,2,0,4,8,67,64,0,1
2847,Divorced,PhD,Yes,Yes,0,0,0,0,0,0,65808,49,NA,155,7,80,13,7,10,3,5,1,5,6,262,252,0,0
2848,Together,PhD,Yes,No,0,0,0,0,0,0,30351,46,19,14,0,24,3,3,2,1,3,0,2,9,44,42,0,0
2849,Married,Bachelors,No,2,0,0,0,0,0,0,50437,57,28,370,9,92,6,9,4,3,7,1,8,7,486,482,0,0
2850,Single,Secondary,Yes,No,0,0,0,0,0,0,NA,38,76,4,22,11,3,7,32,2,3,0,3,8,47,15,0,1
2851,Married,Bachelors,No,Yes,0,0,0,0,0,0,53858,NA,50,407,53,221,58,150,26,4,4,3,6,4,889,863,0,0
2852,Married,PhD,No,Yes,0,0,0,1,0,0,NA,65,NA,1200,0,204,38,29,14,3,11,9,12,6,1471,1457,NA,0
2853,Single,Bachelors,Yes,No,0,0,0,0,0,0,46923,33,90,85,44,54,102,78,6,3,5,1,7,7,363,357,0,0
2854,Together,Bachelors,No,Yes,0,0,0,0,0,0,75072,58,83,583,34,309,0,22,125,2,5,4,8,3,948,823,0,0
2855,Married,PhD,No,No,0,0,0,0,0,0,75865,77,73,483,0,591,156,0,12,1,3,5,10,1,1230,1218,0,0
2856,Together,Secondary,Yes,No,1,0,0,0,0,0,NA,45,24,2,5,9,28,6,28,3,2,1,3,5,50,22,NA,0
2857,Together,Bachelors,No,No,0,1,1,1,1,0,80134,26,11,966,26,282,52,26,26,1,2,7,11,5,1352,1326,4,0
2858,Single,Bachelors,No,No,0,0,1,1,0,0,91065,39,33,822,114,108,179,137,114,1,7,9,9,3,1360,1246,2,1
2859,Married,Masters,Yes,Yes,0,0,0,0,0,0,49505,49,4,604,0,100,19,0,28,9,10,2,8,8,723,695,0,0
2860,Married,PhD,Yes,No,0,0,0,0,0,0,NA,47,NA,19,3,19,3,1,3,2,2,0,3,7,45,42,0,0
2861,Married,Bachelors,Yes,No,0,0,0,0,0,0,30096,37,NA,5,3,11,12,5,9,1,2,0,3,6,36,27,0,0
2862,Together,Masters,Yes,No,0,0,0,0,0,0,18492,38,75,2,2,2,2,1,1,1,1,0,2,8,9,8,0,0
2863,Married,Masters,No,No,0,1,1,0,0,0,82584,46,26,1076,68,103,29,91,68,1,3,4,8,1,1367,1299,2,1
